Dystans (m),Wysokość (m)
3178.537896929152,2.095149755477905
3195.007005203396,1.746219277381897
3211.4761134776404,1.909600496292114
3227.9452217518847,1.868756651878357
3244.414330026129,1.856184363365173
3260.883438300373,1.150285959243774
3277.3525465746175,0.8316285610198975
3293.8216548488617,1.102288246154785
3310.290763123106,1.06011950969696
3326.7598713973507,1.697738170623779
3343.228979671595,1.726619243621826
3359.6980879458392,1.937527060508728
3376.1671962200835,1.985332608222961
3392.6363044943278,1.616175055503845
3409.105412768572,1.730254054069519
3425.5745210428163,1.783062100410461
3442.0436293170605,1.938223481178284
3458.512737591305,2.231584310531616
3474.981845865549,1.900739789009094
3491.450954139794,1.926409959793091
3507.920062414038,1.790019154548645
3524.3891706882823,1.980686902999878
3540.8582789625266,2.012487888336182
3557.327387236771,2.154092073440552
3573.796495511015,1.836392521858215
3590.2656037852594,1.929890036582947
3606.7347120595036,1.991495013237
3623.203820333748,1.874127864837646
3639.672928607992,1.828498959541321
3656.142036882237,1.87354564666748
3672.611145156481,1.894736051559448
3689.0802534307254,1.898822546005249
3705.5493617049697,1.832727074623108
3722.018469979214,1.90737783908844
3738.487578253458,1.448241829872131
3754.9566865277025,0.8918726444244385
3771.4257948019467,0.9138623476028442
3787.894903076191,1.049139022827148
3804.3640113504352,1.240479469299316
3820.83311962468,1.374020338058472
3837.3022278989242,1.61518132686615
3853.7713361731685,1.674922466278076
3870.2404444474128,1.860547065734863
3886.709552721657,1.796511888504028
3903.1786609959013,1.797239422798157
3919.6477692701455,1.869640588760376
3936.11687754439,1.927863001823425
3952.585985818634,1.7613765001297
3969.0550940928783,1.763445019721985
3985.524202367123,1.659490942955017
4001.9933106413673,1.352883338928223
4018.4624189156116,1.751028060913086
4034.931527189856,2.32166862487793
4051.4006354641,2.339117050170898
4067.8697437383444,2.375815629959106
4084.3388520125886,2.202609777450562
4100.807960286833,2.166632413864136
4117.277068561078,2.970349311828613
4133.746176835321,3.677287101745605
4150.215285109566,3.594328641891479
4166.68439338381,2.307607889175415
4183.153501658055,2.518552780151367
4199.6226099322985,2.543979644775391
4216.091718206543,2.446138620376587
4232.560826480788,2.3778977394104
4249.029934755032,2.707141160964966
4265.499043029276,2.669255495071411
4281.96815130352,1.962794423103333
4298.437259577765,2.392429113388062
4314.906367852009,2.760751008987427
4331.3754761262535,2.676366806030273
4347.844584400497,2.764467000961304
4364.313692674742,2.804171800613403
4380.782800948987,3.162060022354126
4397.2519092232305,2.592741966247559
4413.721017497475,2.744137048721313
4430.190125771719,2.722658634185791
4446.659234045964,3.35959529876709
4463.128342320208,3.374409914016724
4479.597450594452,3.849209785461426
4496.066558868696,3.972960948944092
4512.535667142941,3.68287181854248
4529.004775417185,3.868064403533936
4545.473883691429,4.113748550415039
4561.942991965674,4.527085304260254
4578.412100239918,4.326607704162598
4594.881208514163,4.781988620758057
4611.350316788406,4.633759498596191
4627.819425062651,3.804253816604614
4644.288533336895,3.254259347915649
4660.75764161114,3.147078990936279
4677.2267498853835,2.875541925430298
4693.695858159628,2.254104137420654
4710.164966433873,1.878814578056335
4726.634074708117,1.741835832595825
4743.103182982361,2.608917236328125
4759.572291256605,2.478483200073242
4776.04139953085,2.31517767906189
4792.510507805094,2.13702130317688
4808.9796160793385,2.060593605041504
4825.448724353582,2.737338066101074
4841.917832627827,3.000530481338501
4858.386940902071,3.065344333648682
4874.8560491763155,2.785774707794189
4891.32515745056,3.001758337020874
4907.794265724804,2.640057325363159
